"customer_id","first_transaction","first_date"
723,3154,2017-01-10 00:00:00.000 +0300
723,3154,2017-01-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
724,11517,2017-03-10 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
725,7970,2017-02-01 00:00:00.000 +0300
726,18289,2017-07-27 00:00:00.000 +0300
726,18289,2017-07-27 00:00:00.000 +0300
726,18289,2017-07-27 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
727,2325,2017-01-23 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
728,14127,2017-06-07 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
729,4342,2017-03-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
730,4191,2017-01-15 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
731,13879,2017-01-07 00:00:00.000 +0300
732,18721,2017-05-15 00:00:00.000 +0300
732,18721,2017-05-15 00:00:00.000 +0300
732,18721,2017-05-15 00:00:00.000 +0300
732,18721,2017-05-15 00:00:00.000 +0300
732,18721,2017-05-15 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
733,7837,2017-02-16 00:00:00.000 +0300
734,14266,2017-06-05 00:00:00.000 +0300
734,14266,2017-06-05 00:00:00.000 +0300
734,14266,2017-06-05 00:00:00.000 +0300
735,3819,2017-04-05 00:00:00.000 +0300
735,3819,2017-04-05 00:00:00.000 +0300
735,3819,2017-04-05 00:00:00.000 +0300
735,3819,2017-04-05 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
736,18608,2017-05-01 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
737,4690,2017-04-15 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
738,19264,2017-01-24 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
739,7337,2017-03-02 00:00:00.000 +0300
740,15627,2017-06-16 00:00:00.000 +0300
740,15627,2017-06-16 00:00:00.000 +0300
740,15627,2017-06-16 00:00:00.000 +0300
740,15627,2017-06-16 00:00:00.000 +0300
741,15921,2017-03-13 00:00:00.000 +0300
741,15921,2017-03-13 00:00:00.000 +0300
741,15921,2017-03-13 00:00:00.000 +0300
741,15921,2017-03-13 00:00:00.000 +0300
741,15921,2017-03-13 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
742,7942,2017-01-22 00:00:00.000 +0300
743,18983,2017-01-03 00:00:00.000 +0300
743,18983,2017-01-03 00:00:00.000 +0300
743,18983,2017-01-03 00:00:00.000 +0300
743,18983,2017-01-03 00:00:00.000 +0300
743,18983,2017-01-03 00:00:00.000 +0300
744,5627,2017-02-06 00:00:00.000 +0300
744,5627,2017-02-06 00:00:00.000 +0300
744,5627,2017-02-06 00:00:00.000 +0300
744,5627,2017-02-06 00:00:00.000 +0300
744,5627,2017-02-06 00:00:00.000 +0300
745,2379,2017-03-16 00:00:00.000 +0300
745,2379,2017-03-16 00:00:00.000 +0300
745,2379,2017-03-16 00:00:00.000 +0300
745,2379,2017-03-16 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
746,4631,2017-03-05 00:00:00.000 +0300
747,10061,2017-10-07 00:00:00.000 +0300
747,10061,2017-10-07 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
748,17041,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
749,18410,2017-02-11 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
750,9778,2017-01-30 00:00:00.000 +0300
751,4712,2017-04-27 00:00:00.000 +0300
751,4712,2017-04-27 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
752,16755,2017-02-21 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
753,16083,2017-06-11 00:00:00.000 +0300
754,4660,2017-03-28 00:00:00.000 +0300
754,4660,2017-03-28 00:00:00.000 +0300
755,8536,2017-08-23 00:00:00.000 +0300
755,8536,2017-08-23 00:00:00.000 +0300
755,8536,2017-08-23 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
756,1326,2017-03-28 00:00:00.000 +0300
757,18907,2017-02-07 00:00:00.000 +0300
757,18907,2017-02-07 00:00:00.000 +0300
757,18907,2017-02-07 00:00:00.000 +0300
757,18907,2017-02-07 00:00:00.000 +0300
757,18907,2017-02-07 00:00:00.000 +0300
758,2376,2017-04-10 00:00:00.000 +0300
758,2376,2017-04-10 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
759,8537,2017-02-15 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
760,12569,2017-04-20 00:00:00.000 +0300
761,15814,2017-02-13 00:00:00.000 +0300
761,15814,2017-02-13 00:00:00.000 +0300
761,15814,2017-02-13 00:00:00.000 +0300
761,15814,2017-02-13 00:00:00.000 +0300
761,15814,2017-02-13 00:00:00.000 +0300
762,8364,2017-02-10 00:00:00.000 +0300
762,8364,2017-02-10 00:00:00.000 +0300
762,8364,2017-02-10 00:00:00.000 +0300
762,8364,2017-02-10 00:00:00.000 +0300
762,8364,2017-02-10 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
763,2787,2017-02-03 00:00:00.000 +0300
764,13681,2017-01-18 00:00:00.000 +0300
764,13681,2017-01-18 00:00:00.000 +0300
764,13681,2017-01-18 00:00:00.000 +0300
764,13681,2017-01-18 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
765,7719,2017-04-08 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
766,12950,2017-03-29 00:00:00.000 +0300
767,8645,2017-05-02 00:00:00.000 +0300
767,8645,2017-05-02 00:00:00.000 +0300
767,8645,2017-05-02 00:00:00.000 +0300
767,8645,2017-05-02 00:00:00.000 +0300
767,8645,2017-05-02 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
768,12256,2017-05-06 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
769,5351,2017-01-01 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
770,10017,2017-06-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
771,18785,2017-03-10 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
772,13406,2017-03-02 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
773,1327,2017-03-20 00:00:00.000 +0300
774,7614,2017-08-09 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
775,3055,2017-01-30 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
776,14478,2017-02-24 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
777,15560,2017-01-27 00:00:00.000 +0300
778,12693,2017-02-02 00:00:00.000 +0300
778,12693,2017-02-02 00:00:00.000 +0300
778,12693,2017-02-02 00:00:00.000 +0300
778,12693,2017-02-02 00:00:00.000 +0300
778,12693,2017-02-02 00:00:00.000 +0300
779,9864,2017-03-15 00:00:00.000 +0300
779,9864,2017-03-15 00:00:00.000 +0300
779,9864,2017-03-15 00:00:00.000 +0300
779,9864,2017-03-15 00:00:00.000 +0300
779,9864,2017-03-15 00:00:00.000 +0300
780,7306,2017-01-10 00:00:00.000 +0300
780,7306,2017-01-10 00:00:00.000 +0300
780,7306,2017-01-10 00:00:00.000 +0300
781,2753,2017-02-19 00:00:00.000 +0300
781,2753,2017-02-19 00:00:00.000 +0300
781,2753,2017-02-19 00:00:00.000 +0300
781,2753,2017-02-19 00:00:00.000 +0300
781,2753,2017-02-19 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
782,5219,2017-02-22 00:00:00.000 +0300
783,14900,2017-03-01 00:00:00.000 +0300
783,14900,2017-03-01 00:00:00.000 +0300
783,14900,2017-03-01 00:00:00.000 +0300
783,14900,2017-03-01 00:00:00.000 +0300
783,14900,2017-03-01 00:00:00.000 +0300
784,6240,2017-03-02 00:00:00.000 +0300
784,6240,2017-03-02 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
785,11501,2017-05-09 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
786,16623,2017-01-02 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
787,1554,2017-01-24 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
788,12711,2017-01-02 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
789,16978,2017-02-16 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
790,11616,2017-02-08 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
791,9823,2017-01-18 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
792,1457,2017-01-28 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
793,9142,2017-01-12 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
794,1073,2017-04-05 00:00:00.000 +0300
795,2617,2017-02-07 00:00:00.000 +0300
795,2617,2017-02-07 00:00:00.000 +0300
795,2617,2017-02-07 00:00:00.000 +0300
795,2617,2017-02-07 00:00:00.000 +0300
795,2617,2017-02-07 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
796,7151,2017-02-01 00:00:00.000 +0300
797,8235,2017-01-18 00:00:00.000 +0300
797,8235,2017-01-18 00:00:00.000 +0300
797,8235,2017-01-18 00:00:00.000 +0300
797,8235,2017-01-18 00:00:00.000 +0300
798,11543,2017-01-09 00:00:00.000 +0300
798,11543,2017-01-09 00:00:00.000 +0300
798,11543,2017-01-09 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
799,18943,2017-01-14 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
800,17793,2017-02-28 00:00:00.000 +0300
801,18689,2017-05-04 00:00:00.000 +0300
801,18689,2017-05-04 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
802,14212,2017-02-20 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
803,8024,2017-04-09 00:00:00.000 +0300
804,485,2017-03-17 00:00:00.000 +0300
804,485,2017-03-17 00:00:00.000 +0300
804,485,2017-03-17 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
805,2462,2017-02-21 00:00:00.000 +0300
806,15905,2017-01-31 00:00:00.000 +0300
806,15905,2017-01-31 00:00:00.000 +0300
806,15905,2017-01-31 00:00:00.000 +0300
806,15905,2017-01-31 00:00:00.000 +0300
807,8699,2017-04-04 00:00:00.000 +0300
807,8699,2017-04-04 00:00:00.000 +0300
807,8699,2017-04-04 00:00:00.000 +0300
807,8699,2017-04-04 00:00:00.000 +0300
808,9873,2017-02-10 00:00:00.000 +0300
808,9873,2017-02-10 00:00:00.000 +0300
808,9873,2017-02-10 00:00:00.000 +0300
809,10111,2017-02-25 00:00:00.000 +0300
809,10111,2017-02-25 00:00:00.000 +0300
809,10111,2017-02-25 00:00:00.000 +0300
809,10111,2017-02-25 00:00:00.000 +0300
810,4126,2017-03-04 00:00:00.000 +0300
810,4126,2017-03-04 00:00:00.000 +0300
810,4126,2017-03-04 00:00:00.000 +0300
810,4126,2017-03-04 00:00:00.000 +0300
811,6596,2017-01-27 00:00:00.000 +0300
811,6596,2017-01-27 00:00:00.000 +0300
811,6596,2017-01-27 00:00:00.000 +0300
811,6596,2017-01-27 00:00:00.000 +0300
812,5204,2017-01-30 00:00:00.000 +0300
812,5204,2017-01-30 00:00:00.000 +0300
812,5204,2017-01-30 00:00:00.000 +0300
813,16712,2017-03-10 00:00:00.000 +0300
813,16712,2017-03-10 00:00:00.000 +0300
813,16712,2017-03-10 00:00:00.000 +0300
813,16712,2017-03-10 00:00:00.000 +0300
813,16712,2017-03-10 00:00:00.000 +0300
814,7366,2017-01-27 00:00:00.000 +0300
814,7366,2017-01-27 00:00:00.000 +0300
814,7366,2017-01-27 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
815,16822,2017-01-11 00:00:00.000 +0300
816,7698,2017-03-12 00:00:00.000 +0300
816,7698,2017-03-12 00:00:00.000 +0300
816,7698,2017-03-12 00:00:00.000 +0300
816,7698,2017-03-12 00:00:00.000 +0300
817,12599,2017-01-12 00:00:00.000 +0300
817,12599,2017-01-12 00:00:00.000 +0300
817,12599,2017-01-12 00:00:00.000 +0300
817,12599,2017-01-12 00:00:00.000 +0300
817,12599,2017-01-12 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
818,15913,2017-03-22 00:00:00.000 +0300
819,11232,2017-02-04 00:00:00.000 +0300
819,11232,2017-02-04 00:00:00.000 +0300
819,11232,2017-02-04 00:00:00.000 +0300
819,11232,2017-02-04 00:00:00.000 +0300
819,11232,2017-02-04 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
820,2943,2017-01-06 00:00:00.000 +0300
821,228,2017-04-04 00:00:00.000 +0300
821,228,2017-04-04 00:00:00.000 +0300
821,228,2017-04-04 00:00:00.000 +0300
821,228,2017-04-04 00:00:00.000 +0300
821,228,2017-04-04 00:00:00.000 +0300
822,5379,2017-02-05 00:00:00.000 +0300
823,6151,2017-05-24 00:00:00.000 +0300
823,6151,2017-05-24 00:00:00.000 +0300
823,6151,2017-05-24 00:00:00.000 +0300
823,6151,2017-05-24 00:00:00.000 +0300
